resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
22415,912,4,6,14,7,\N,R,21,0.0,28,\N,\N,23,16,1:29.680,232.546,5
22416,912,820,206,4,20,\N,R,22,0.0,5,\N,\N,5,22,1:32.569,225.289,3
22417,913,1,131,44,1,1,1,1,25.0,60,2:00:04.795,7204795,39,1,1:50.417,165.137,1
22418,913,20,9,1,4,2,2,2,18.0,60,+13.534,7218329,27,8,1:52.519,162.052,1
22419,913,817,9,3,3,3,3,3,15.0,60,+14.273,7219068,30,9,1:52.569,161.980,1
22420,913,4,6,14,5,4,4,4,12.0,60,+15.389,7220184,27,6,1:52.115,162.636,1
22421,913,13,3,19,6,5,5,5,10.0,60,+42.161,7246956,27,13,1:53.283,160.959,1
22422,913,818,5,25,12,6,6,6,8.0,60,+56.801,7261596,48,4,1:51.937,162.895,1
22423,913,815,10,11,15,7,7,7,6.0,60,+59.038,7263833,46,5,1:52.007,162.793,1
22424,913,8,6,7,7,8,8,8,4.0,60,+1:00.641,7265436,28,11,1:52.872,161.545,1
22425,913,807,10,27,13,9,9,9,2.0,60,+1:01.661,7266456,27,10,1:52.762,161.703,1
22426,913,825,1,20,9,10,10,10,1.0,60,+1:02.230,7267025,48,2,1:51.639,163.330,1
22427,913,822,3,77,8,11,11,11,0.0,60,+1:05.065,7269860,25,7,1:52.515,162.058,1
22428,913,813,208,13,18,12,12,12,0.0,60,+1:06.915,7271710,26,12,1:53.213,161.059,1
22429,913,154,208,8,16,13,13,13,0.0,60,+1:08.029,7272824,25,15,1:53.543,160.591,1
22430,913,826,5,26,10,14,14,14,0.0,60,+1:12.008,7276803,45,3,1:51.761,163.151,1
22431,913,828,207,9,22,15,15,15,0.0,60,+1:34.188,7298983,14,19,1:55.416,157.985,1
22432,913,824,206,17,19,16,16,16,0.0,60,+1:34.543,7299338,47,14,1:53.538,160.598,1
22433,913,820,206,4,21,17,17,17,0.0,59,\N,\N,43,17,1:53.807,160.218,11
22434,913,18,1,22,11,\N,R,18,0.0,52,\N,\N,16,16,1:53.707,160.359,31
22435,913,16,15,99,17,\N,R,19,0.0,40,\N,\N,10,18,1:53.948,160.020,34
22436,913,821,15,21,14,\N,R,20,0.0,17,\N,\N,6,20,1:55.684,157.619,10
22437,913,3,131,6,2,\N,R,21,0.0,13,\N,\N,5,21,1:56.769,156.154,10
22438,913,155,207,10,20,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,131
22439,914,1,131,44,2,1,1,1,25.0,44,1:51:43.021,6703021,39,1,1:51.600,187.322,1
22440,914,3,131,6,1,2,2,2,18.0,44,+9.180,6712201,15,6,1:52.551,185.739,1
22441,914,20,9,1,9,3,3,3,15.0,44,+29.122,6732143,32,3,1:51.915,186.795,1
22442,914,817,9,3,6,4,4,4,12.0,44,+38.818,6741839,38,4,1:52.231,186.269,1
22443,914,18,1,22,8,5,5,5,10.0,44,+1:07.550,6770571,33,2,1:51.721,187.119,1
22444,914,822,3,77,3,6,6,6,8.0,44,+1:53.773,6816794,41,13,1:54.103,183.213,1
22445,914,13,3,19,4,7,7,7,6.0,44,+1:55.126,6818147,39,8,1:53.450,184.267,1
22446,914,807,10,27,13,8,8,8,4.0,44,+1:55.948,6818969,28,7,1:52.814,185.306,1
22447,914,818,5,25,20,9,9,9,2.0,44,+2:07.638,6830659,35,11,1:53.562,184.086,1
22448,914,815,10,11,11,10,10,10,1.0,43,\N,\N,27,10,1:53.556,184.095,11
22449,914,826,5,26,12,11,11,11,0.0,43,\N,\N,25,12,1:54.021,183.345,11
22450,914,8,6,7,10,12,12,12,0.0,43,\N,\N,36,5,1:52.426,185.946,11
22451,914,821,15,21,15,13,13,13,0.0,43,\N,\N,40,17,1:55.372,181.198,11
22452,914,825,1,20,7,14,14,14,0.0,43,\N,\N,38,9,1:53.510,184.170,11
22453,914,154,208,8,16,15,15,15,0.0,43,\N,\N,28,16,1:55.302,181.308,11
22454,914,813,208,13,22,16,16,16,0.0,43,\N,\N,26,15,1:54.702,182.256,11
22455,914,828,207,9,17,17,17,17,0.0,43,\N,\N,27,14,1:54.669,182.309,11
22456,914,820,206,4,21,18,18,18,0.0,43,\N,\N,25,21,1:56.472,179.486,11
22457,914,155,207,10,19,19,19,19,0.0,43,\N,\N,29,18,1:55.641,180.776,11
22458,914,824,206,17,18,20,20,20,0.0,41,\N,\N,27,20,1:55.985,180.240,3
22459,914,16,15,99,14,21,21,21,0.0,40,\N,\N,25,19,1:55.753,180.601,3
22460,914,4,6,14,5,\N,R,22,0.0,2,\N,\N,\N,0,\N,\N,40
22461,915,1,131,44,1,1,1,1,25.0,53,1:31:50.744,5510744,48,3,1:41.606,207.200,1
22462,915,3,131,6,2,2,2,2,18.0,53,+13.657,5524401,52,2,1:41.360,207.703,1
22463,915,822,3,77,3,3,3,3,15.0,53,+17.425,5528169,53,1,1:40.896,208.658,1
22464,915,18,1,22,4,4,4,4,12.0,53,+30.234,5540978,47,4,1:41.964,206.472,1
22465,915,825,1,20,11,5,5,5,10.0,53,+53.616,5564360,44,14,1:43.076,204.245,1
22466,915,4,6,14,7,6,6,6,8.0,53,+1:00.016,5570760,53,6,1:42.179,206.038,1
22467,915,817,9,3,6,7,7,7,6.0,53,+1:01.812,5572556,50,13,1:43.050,204.296,1
22468,915,20,9,1,10,8,8,8,4.0,53,+1:06.185,5576929,53,8,1:42.630,205.133,1
22469,915,8,6,7,8,9,9,9,2.0,53,+1:18.877,5589621,45,11,1:42.919,204.556,1
22470,915,815,10,11,12,10,10,10,1.0,53,+1:20.067,5590811,47,12,1:42.924,204.547,1
22471,915,13,3,19,18,11,11,11,0.0,53,+1:20.877,5591621,47,10,1:42.879,204.636,1
22472,915,807,10,27,17,12,12,12,0.0,53,+1:21.309,5592053,50,9,1:42.685,205.023,1
22473,915,818,5,25,9,13,13,13,0.0,53,+1:37.295,5608039,53,7,1:42.550,205.293,1
22474,915,826,5,26,5,14,14,14,0.0,52,\N,\N,52,5,1:42.022,206.355,11
22475,915,821,15,21,13,15,15,15,0.0,52,\N,\N,45,18,1:44.075,202.284,11
22476,915,16,15,99,14,16,16,16,0.0,52,\N,\N,42,15,1:43.822,202.777,11
22477,915,154,208,8,15,17,17,17,0.0,52,\N,\N,49,19,1:44.461,201.537,11
22478,915,813,208,13,21,18,18,18,0.0,52,\N,\N,50,17,1:44.030,202.372,11
22479,915,828,207,9,16,19,19,19,0.0,51,\N,\N,48,16,1:43.979,202.471,12
22480,915,155,207,10,19,\N,R,20,0.0,21,\N,\N,17,20,1:47.407,196.009,23
22481,915,820,206,4,20,\N,R,21,0.0,9,\N,\N,8,21,1:48.268,194.450,22
22482,916,1,131,44,2,1,1,1,25.0,56,1:40:04.785,6004785,49,4,1:41.929,194.712,1
22483,916,3,131,6,1,2,2,2,18.0,56,+4.314,6009099,48,5,1:41.932,194.706,1
22484,916,817,9,3,5,3,3,3,15.0,56,+25.560,6030345,33,7,1:42.831,193.004,1
22485,916,13,3,19,4,4,4,4,12.0,56,+26.924,6031709,50,9,1:42.971,192.741,1
22486,916,822,3,77,3,5,5,5,10.0,56,+30.992,6035777,55,6,1:42.505,193.617,1
22487,916,4,6,14,6,6,6,6,8.0,56,+1:35.231,6100016,47,2,1:41.474,195.585,1
22488,916,20,9,1,18,7,7,7,6.0,56,+1:35.734,6100519,50,1,1:41.379,195.768,1
22489,916,825,1,20,7,8,8,8,4.0,56,+1:40.682,6105467,29,14,1:44.287,190.309,1
22490,916,818,5,25,14,10,10,10,1.0,56,+1:48.863,6113648,17,12,1:44.180,190.504,1
22491,916,813,208,13,10,9,9,9,2.0,56,+1:47.870,6112655,38,11,1:43.808,191.187,1
22492,916,154,208,8,16,11,11,11,0.0,55,\N,\N,51,15,1:44.440,190.030,11
22493,916,18,1,22,12,12,12,12,0.0,55,\N,\N,33,13,1:44.255,190.367,11
22494,916,8,6,7,8,13,13,13,0.0,55,\N,\N,54,8,1:42.888,192.897,11
22495,916,821,15,21,15,14,14,14,0.0,55,\N,\N,47,10,1:43.006,192.676,11
22496,916,826,5,26,17,15,15,15,0.0,55,\N,\N,53,3,1:41.689,195.171,11
22497,916,807,10,27,13,\N,R,16,0.0,16,\N,\N,15,16,1:46.226,186.835,5
22498,916,815,10,11,11,\N,R,17,0.0,1,\N,\N,\N,0,\N,\N,130
22499,916,16,15,99,9,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4
22500,917,3,131,6,1,1,1,1,25.0,71,1:30:02.555,5402555,62,2,1:13.619,210.711,1
22501,917,1,131,44,2,2,2,2,18.0,71,+1.457,5404012,62,1,1:13.555,210.895,1
22502,917,13,3,19,3,3,3,3,15.0,71,+41.031,5443586,59,7,1:14.101,209.341,1
22503,917,18,1,22,5,4,4,4,12.0,71,+48.658,5451213,68,4,1:13.999,209.629,1
22504,917,20,9,1,6,5,5,5,10.0,71,+51.420,5453975,68,5,1:14.018,209.576,1
22505,917,4,6,14,8,6,6,6,8.0,71,+1:01.906,5464461,55,10,1:14.313,208.744,1
22506,917,8,6,7,10,7,7,7,6.0,71,+1:03.730,5466285,37,17,1:14.963,206.934,1
22507,917,807,10,27,12,8,8,8,4.0,71,+1:03.934,5466489,70,3,1:13.728,210.400,1
22508,917,825,1,20,7,9,9,9,2.0,71,+1:10.085,5472640,62,11,1:14.544,208.097,1
22509,917,822,3,77,4,10,10,10,1.0,70,\N,\N,64,9,1:14.229,208.980,11
22510,917,826,5,26,17,11,11,11,0.0,70,\N,\N,62,8,1:14.144,209.219,11
22511,917,813,208,13,16,12,12,12,0.0,70,\N,\N,47,14,1:14.810,207.357,11
22512,917,818,5,25,15,13,13,13,0.0,70,\N,\N,65,13,1:14.774,207.457,11
22513,917,821,15,21,11,14,14,14,0.0,70,\N,\N,64,16,1:14.875,207.177,11
22514,917,815,10,11,18,15,15,15,0.0,70,\N,\N,70,12,1:14.550,208.080,11
22515,917,16,15,99,13,16,16,16,0.0,70,\N,\N,42,15,1:14.834,207.290,11
22516,917,154,208,8,14,17,17,17,0.0,63,\N,\N,63,6,1:14.070,209.428,18
22517,917,817,9,3,9,\N,R,18,0.0,39,\N,\N,30,18,1:15.387,205.770,22
22518,918,1,131,44,2,1,1,1,50.0,55,1:39:02.619,5942619,49,4,1:45.599,189.342,1
22519,918,13,3,19,4,2,2,2,36.0,55,+2.576,5945195,47,2,1:44.826,190.738,1
22520,918,822,3,77,3,3,3,3,30.0,55,+28.880,5971499,54,6,1:45.727,189.113,1
22521,918,817,9,3,20,4,4,4,24.0,55,+37.237,5979856,50,1,1:44.496,191.341,1
22522,918,18,1,22,6,5,5,5,20.0,55,+1:00.334,6002953,47,9,1:46.739,187.320,1
22523,918,807,10,27,12,6,6,6,16.0,55,+1:02.148,6004767,47,7,1:45.777,189.024,1
22524,918,815,10,11,11,7,7,7,12.0,55,+1:11.060,6013679,49,8,1:45.808,188.968,1
22525,918,20,9,1,19,8,8,8,8.0,55,+1:12.045,6014664,51,3,1:45.552,189.427,1
22526,918,4,6,14,8,9,9,9,4.0,55,+1:25.813,6028432,45,12,1:47.424,186.126,1
22527,918,8,6,7,7,10,10,10,2.0,55,+1:27.820,6030439,46,16,1:47.736,185.586,1
22528,918,825,1,20,9,11,11,11,0.0,55,+1:30.376,6032995,37,10,1:46.824,187.171,1
22529,918,818,5,25,10,12,12,12,0.0,55,+1:31.947,6034566,50,5,1:45.686,189.186,1
22530,918,154,208,8,18,13,13,13,0.0,54,\N,\N,35,17,1:47.897,185.310,11
22531,918,3,131,6,1,14,14,14,0.0,54,\N,\N,17,11,1:46.869,187.092,11
22532,918,821,15,21,14,15,15,15,0.0,54,\N,\N,43,15,1:47.698,185.652,11
22533,918,16,15,99,13,16,16,16,0.0,54,\N,\N,44,14,1:47.508,185.980,11
22534,918,829,207,46,17,17,17,17,0.0,54,\N,\N,47,18,1:48.398,184.453,11
22535,918,155,207,10,16,\N,R,18,0.0,42,\N,\N,38,13,1:47.431,186.113,31
22536,918,813,208,13,15,\N,R,19,0.0,26,\N,\N,9,20,1:48.933,183.547,131
22537,918,826,5,26,5,\N,R,20,0.0,14,\N,\N,10,19,1:48.748,183.859,131
22538,926,1,131,44,1,1,1,1,25.0,58,1:31:54.067,5514067,50,1,1:30.945,209.915,1
22539,926,3,131,6,2,2,2,2,18.0,58,+1.360,5515427,47,2,1:31.092,209.577,1
22540,926,20,6,5,4,3,3,3,15.0,58,+34.523,5548590,52,4,1:31.457,208.740,1
22541,926,13,3,19,3,4,4,4,12.0,58,+38.196,5552263,50,6,1:31.719,208.144,1
22542,926,831,15,12,10,5,5,5,10.0,58,+1:35.149,5609216,46,9,1:32.612,206.137,1
22543,926,817,9,3,6,6,6,6,8.0,57,\N,\N,46,10,1:32.797,205.726,11
22544,926,807,10,27,13,7,7,7,6.0,57,\N,\N,48,8,1:31.970,207.576,11
22545,926,828,15,9,15,8,8,8,4.0,57,\N,\N,51,5,1:31.560,208.505,11
22546,926,832,5,55,7,9,9,9,2.0,57,\N,\N,49,11,1:32.872,205.560,11
22547,926,815,10,11,14,10,10,10,1.0,57,\N,\N,46,7,1:31.959,207.601,11
22548,926,18,1,22,16,11,11,11,0.0,56,\N,\N,56,12,1:33.338,204.534,12
22549,926,8,6,7,5,\N,R,12,0.0,40,\N,\N,36,3,1:31.426,208.811,36
22550,926,830,5,33,11,\N,R,13,0.0,32,\N,\N,30,13,1:34.295,202.458,5
22551,926,154,208,8,8,\N,R,14,0.0,0,\N,\N,\N,0,\N,\N,75
22552,926,813,208,13,9,\N,R,15,0.0,0,\N,\N,\N,0,\N,\N,3
22553,926,826,9,26,12,\N,W,16,0.0,0,\N,\N,\N,0,\N,\N,54
22554,926,825,1,20,17,\N,W,17,0.0,0,\N,\N,\N,0,\N,\N,54
22555,926,822,3,77,0,\N,W,18,0.0,0,\N,\N,\N,0,\N,\N,54
22556,927,20,6,5,2,1,1,1,25.0,56,1:41:05.793,6065793,46,3,1:43.648,193.501,1
22557,927,1,131,44,1,2,2,2,18.0,56,+8.569,6074362,45,2,1:43.125,193.501,1
22558,927,3,131,6,3,3,3,3,15.0,56,+12.310,6078103,43,1,1:42.062,195.516,1
22559,927,8,6,7,11,4,4,4,12.0,56,+53.822,6119615,40,7,1:44.124,191.644,1
22560,927,822,3,77,8,5,5,5,10.0,56,+1:10.409,6136202,42,6,1:44.088,191.710,1
22561,927,13,3,19,7,6,6,6,8.0,56,+1:13.586,6139379,40,5,1:43.990,191.891,1
22562,927,830,5,33,6,7,7,7,6.0,56,+1:37.762,6163555,42,9,1:44.579,190.810,1
22563,927,832,5,55,15,8,8,8,4.0,55,\N,\N,37,15,1:45.507,189.132,11
22564,927,826,9,26,5,9,9,9,2.0,55,\N,\N,41,8,1:44.514,190.929,11
22565,927,817,9,3,4,10,10,10,1.0,55,\N,\N,42,13,1:45.312,189.482,11
22566,927,154,208,8,10,11,11,11,0.0,55,\N,\N,36,10,1:44.812,190.386,11
22567,927,831,15,12,16,12,12,12,0.0,55,\N,\N,45,4,1:43.902,192.054,11
22568,927,815,10,11,14,13,13,13,0.0,55,\N,\N,37,14,1:45.345,189.423,11
22569,927,807,10,27,13,14,14,14,0.0,55,\N,\N,46,11,1:44.822,190.368,11
22570,927,833,209,98,19,15,15,15,0.0,53,\N,\N,44,19,1:49.040,183.004,13
22571,927,813,208,13,12,\N,R,16,0.0,47,\N,\N,38,12,1:45.070,189.919,31
22572,927,18,1,22,17,\N,R,17,0.0,41,\N,\N,38,16,1:46.056,188.153,101
22573,927,4,1,14,18,\N,R,18,0.0,21,\N,\N,17,17,1:48.460,183.983,132
22574,927,828,15,9,9,\N,R,19,0.0,3,\N,\N,3,18,1:48.760,183.475,20
22575,927,829,209,28,0,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,69
22576,928,1,131,44,1,1,1,1,25.0,56,1:39:42.008,5982008,31,1,1:42.208,191.996,1
22577,928,3,131,6,2,2,2,2,18.0,56,+0.714,5982722,39,2,1:42.565,191.328,1
22578,928,20,6,5,3,3,3,3,15.0,56,+2.988,5984996,15,5,1:43.018,190.487,1
22579,928,8,6,7,6,4,4,4,12.0,56,+3.835,5985843,48,6,1:43.026,190.472,1
22580,928,13,3,19,4,5,5,5,10.0,56,+8.544,5990552,37,4,1:42.734,191.013,1
22581,928,822,3,77,5,6,6,6,8.0,56,+9.885,5991893,37,7,1:43.051,190.426,1
22582,928,154,208,8,8,7,7,7,6.0,56,+19.008,6001016,34,8,1:43.134,190.272,1
22583,928,831,15,12,9,8,8,8,4.0,56,+22.625,6004633,46,12,1:43.692,189.248,1
22584,928,817,9,3,7,9,9,9,2.0,56,+32.117,6014125,46,9,1:43.245,190.068,1
22585,928,828,15,9,10,10,10,10,1.0,55,\N,\N,32,15,1:44.204,188.319,11
22586,928,815,10,11,15,11,11,11,0.0,55,\N,\N,44,10,1:43.512,189.578,11
22587,928,4,1,14,18,12,12,12,0.0,55,\N,\N,40,13,1:43.728,189.183,11
22588,928,832,5,55,14,13,13,13,0.0,55,\N,\N,41,3,1:42.652,191.166,11
22589,928,18,1,22,17,14,14,14,0.0,55,\N,\N,21,16,1:44.991,186.907,11
22590,928,829,209,28,19,15,15,15,0.0,54,\N,\N,40,17,1:45.414,186.157,12
22591,928,833,209,98,20,16,16,16,0.0,54,\N,\N,43,19,1:45.963,185.192,12
22592,928,830,5,33,13,17,17,17,0.0,52,\N,\N,46,14,1:43.880,188.906,7
22593,928,813,208,13,11,\N,R,18,0.0,49,\N,\N,37,11,1:43.686,189.259,23
22594,928,826,9,26,12,\N,R,19,0.0,15,\N,\N,13,20,1:46.291,184.621,131
22595,928,807,10,27,16,\N,R,20,0.0,9,\N,\N,6,18,1:45.844,185.401,6
22596,929,1,131,44,1,1,1,1,25.0,57,1:35:05.809,5705809,38,5,1:37.857,199.098,1
22597,929,8,6,7,4,2,2,2,18.0,57,+3.380,5709189,42,1,1:36.311,202.294,1
22598,929,3,131,6,3,3,3,3,15.0,57,+6.033,5711842,36,3,1:37.326,200.184,1
22599,929,822,3,77,5,4,4,4,12.0,57,+42.957,5748766,16,6,1:38.095,198.615,1
22600,929,20,6,5,2,5,5,5,10.0,57,+43.989,5749798,38,2,1:36.624,201.639,1
22601,929,817,9,3,7,6,6,6,8.0,57,+1:01.751,5767560,53,12,1:38.948,196.903,1
22602,929,154,208,8,10,7,7,7,6.0,57,+1:24.763,5790572,34,15,1:39.161,196.480,1
22603,929,815,10,11,11,8,8,8,4.0,56,\N,\N,39,8,1:38.338,198.124,11
22604,929,826,9,26,17,9,9,9,2.0,56,\N,\N,36,11,1:38.725,197.348,11
22605,929,13,3,19,6,10,10,10,1.0,56,\N,\N,12,14,1:39.094,196.613,11
22606,929,4,1,14,14,11,11,11,0.0,56,\N,\N,38,13,1:38.992,196.815,11
22607,929,831,15,12,12,12,12,12,0.0,56,\N,\N,43,7,1:38.216,198.370,11
22608,929,807,10,27,8,13,13,13,0.0,56,\N,\N,40,10,1:38.653,197.492,11
22609,929,828,15,9,13,14,14,14,0.0,56,\N,\N,27,9,1:38.422,197.955,11
22610,929,813,208,13,16,15,15,15,0.0,56,\N,\N,43,4,1:37.665,199.490,11
22611,929,829,209,28,18,16,16,16,0.0,55,\N,\N,36,18,1:41.759,191.464,12
22612,929,833,209,98,19,17,17,17,0.0,54,\N,\N,36,19,1:42.033,190.949,13
22613,929,830,5,33,15,\N,R,18,0.0,34,\N,\N,32,16,1:39.607,195.600,10
22614,929,832,5,55,9,\N,R,19,0.0,29,\N,\N,13,17,1:40.651,193.571,5
22615,929,18,1,22,20,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,132
22616,930,3,131,6,1,1,1,1,25.0,66,1:41:12.555,6072555,53,2,1:29.109,188.061,1
22617,930,1,131,44,2,2,2,2,18.0,66,+17.551,6090106,54,1,1:28.270,189.849,1
22618,930,20,6,5,3,3,3,3,15.0,66,+45.342,6117897,61,6,1:30.737,184.687,1
22619,930,822,3,77,4,4,4,4,12.0,66,+59.217,6131772,44,5,1:30.711,184.740,1
22620,930,8,6,7,7,5,5,5,10.0,66,+1:00.002,6132557,47,3,1:29.931,186.342,1
22621,930,13,3,19,9,6,6,6,8.0,66,+1:21.314,6153869,51,4,1:30.374,185.429,1
22622,930,817,9,3,10,7,7,7,6.0,65,\N,\N,56,8,1:31.124,183.903,11
22623,930,154,208,8,11,8,8,8,4.0,65,\N,\N,46,15,1:31.945,182.261,11
22624,930,832,5,55,5,9,9,9,2.0,65,\N,\N,62,9,1:31.156,183.838,11
22625,930,826,9,26,8,10,10,10,1.0,65,\N,\N,40,11,1:31.887,182.376,11
22626,930,830,5,33,6,11,11,11,0.0,65,\N,\N,46,12,1:31.896,182.358,11
22627,930,831,15,12,15,12,12,12,0.0,65,\N,\N,41,13,1:31.928,182.294,11
22628,930,815,10,11,18,13,13,13,0.0,65,\N,\N,38,14,1:31.932,182.286,11
22629,930,828,15,9,16,14,14,14,0.0,65,\N,\N,52,16,1:32.222,181.713,11
22630,930,807,10,27,17,15,15,15,0.0,65,\N,\N,51,7,1:30.888,184.380,11
22631,930,18,1,22,14,16,16,16,0.0,65,\N,\N,46,10,1:31.162,183.826,11
22632,930,829,209,28,19,17,17,17,0.0,63,\N,\N,49,19,1:33.655,178.933,13
22633,930,833,209,98,20,18,18,18,0.0,62,\N,\N,51,20,1:34.211,177.877,14
22634,930,813,208,13,12,\N,R,19,0.0,45,\N,\N,17,17,1:32.912,180.364,3
22635,930,4,1,14,13,\N,R,20,0.0,26,\N,\N,23,18,1:33.387,179.446,23
22636,931,3,131,6,2,1,1,1,25.0,78,1:49:18.420,6558420,76,2,1:18.599,152.841,1
22637,931,20,6,5,3,2,2,2,18.0,78,+4.486,6562906,75,4,1:18.854,152.347,1
22638,931,1,131,44,1,3,3,3,15.0,78,+6.053,6564473,42,3,1:18.676,152.692,1
22639,931,826,9,26,5,4,4,4,12.0,78,+11.965,6570385,75,7,1:19.130,151.815,1
22640,931,817,9,3,4,5,5,5,10.0,78,+13.608,6572028,74,1,1:18.063,153.891,1
22641,931,8,6,7,6,6,6,6,8.0,78,+14.345,6572765,74,10,1:19.651,150.822,1
22642,931,815,10,11,7,7,7,7,6.0,78,+15.013,6573433,74,11,1:19.657,150.811,1
22643,931,18,1,22,10,8,8,8,4.0,78,+16.063,6574483,76,9,1:19.490,151.128,1
22644,931,831,15,12,14,9,9,9,2.0,78,+23.626,6582046,76,15,1:20.017,150.133,1
22645,931,832,5,55,0,10,10,10,1.0,78,+25.056,6583476,48,13,1:19.816,150.511,1
22646,931,807,10,27,11,11,11,11,0.0,78,+26.232,6584652,46,14,1:19.921,150.313,1
22647,931,154,208,8,15,12,12,12,0.0,78,+28.415,6586835,40,17,1:20.483,149.263,1
22648,931,828,15,9,17,13,13,13,0.0,78,+31.159,6589579,75,8,1:19.285,151.519,1
22649,931,822,3,77,16,14,14,14,0.0,78,+45.789,6604209,74,6,1:18.944,152.173,1
22650,931,13,3,19,12,15,15,15,0.0,77,\N,\N,72,12,1:19.764,150.609,11
22651,931,833,209,98,19,16,16,16,0.0,76,\N,\N,47,18,1:21.715,147.013,12
22652,931,829,209,28,18,17,17,17,0.0,76,\N,\N,58,20,1:22.693,145.274,12
22653,931,830,5,33,9,\N,R,18,0.0,62,\N,\N,49,5,1:18.873,152.310,3
22654,931,4,1,14,13,\N,R,19,0.0,41,\N,\N,36,16,1:20.459,149.308,6
22655,931,813,208,13,8,\N,R,20,0.0,5,\N,\N,3,19,1:22.271,146.019,23
22656,932,1,131,44,1,1,1,1,25.0,70,1:31:53.145,5513145,64,3,1:17.472,202.648,1
22657,932,3,131,6,2,2,2,2,18.0,70,+2.285,5515430,63,5,1:17.637,202.218,1
22658,932,822,3,77,4,3,3,3,15.0,70,+40.666,5553811,67,6,1:17.922,201.478,1
22659,932,8,6,7,3,4,4,4,12.0,70,+45.625,5558770,42,1,1:16.987,203.925,1
22660,932,20,6,5,18,5,5,5,10.0,70,+49.903,5563048,59,2,1:17.105,203.613,1
22661,932,13,3,19,15,6,6,6,8.0,70,+56.381,5569526,64,4,1:17.553,202.437,1
22662,932,813,208,13,6,7,7,7,6.0,70,+1:06.664,5579809,51,10,1:18.385,200.288,1
22663,932,807,10,27,7,8,8,8,4.0,69,\N,\N,66,9,1:18.238,200.664,11
22664,932,826,9,26,8,9,9,9,2.0,69,\N,\N,69,8,1:18.048,201.153,11
22665,932,154,208,8,5,10,10,10,1.0,69,\N,\N,51,7,1:17.969,201.356,11
22666,932,815,10,11,10,11,11,11,0.0,69,\N,\N,49,14,1:18.889,199.008,11
22667,932,832,5,55,11,12,12,12,0.0,69,\N,\N,61,12,1:18.811,199.205,11
22668,932,817,9,3,9,13,13,13,0.0,69,\N,\N,67,16,1:19.060,198.578,11
22669,932,828,15,9,12,14,14,14,0.0,69,\N,\N,58,15,1:18.890,199.006,11
22670,932,830,5,33,19,15,15,15,0.0,69,\N,\N,50,11,1:18.616,199.699,11
22671,932,831,15,12,14,16,16,16,0.0,68,\N,\N,47,17,1:19.088,198.507,12
22672,932,829,209,28,17,17,17,17,0.0,66,\N,\N,38,19,1:20.707,194.525,14
22673,932,833,209,98,16,\N,R,18,0.0,57,\N,\N,37,20,1:20.804,194.292,31
22674,932,18,1,22,20,\N,R,19,0.0,54,\N,\N,49,13,1:18.856,199.092,31
22675,932,4,1,14,13,\N,R,20,0.0,44,\N,\N,41,18,1:19.580,197.280,5
22676,933,3,131,6,2,1,1,1,25.0,71,1:30:16.930,5416930,35,1,1:11.235,218.622,1
22677,933,1,131,44,1,2,2,2,18.0,71,+8.800,5425730,60,2,1:11.475,217.888,1
22678,933,13,3,19,4,3,3,3,15.0,71,+17.573,5434503,58,4,1:11.613,217.468,1
22679,933,20,6,5,3,4,4,4,12.0,71,+18.181,5435111,44,3,1:11.499,217.815,1
22680,933,822,3,77,6,5,5,5,10.0,71,+53.604,5470534,52,7,1:12.248,215.557,1
22681,933,807,10,27,5,6,6,6,8.0,71,+1:04.075,5481005,62,12,1:12.541,214.686,1
22682,933,813,208,13,10,7,7,7,6.0,70,\N,\N,58,6,1:11.785,216.947,11
22683,933,830,5,33,7,8,8,8,4.0,70,\N,\N,64,9,1:12.349,215.256,11
22684,933,815,10,11,13,9,9,9,2.0,70,\N,\N,58,10,1:12.377,215.173,11
22685,933,817,9,3,18,10,10,10,1.0,70,\N,\N,69,5,1:11.689,217.238,11
22686,933,831,15,12,8,11,11,11,0.0,70,\N,\N,57,14,1:13.050,213.190,11
22687,933,826,9,26,15,12,12,12,0.0,70,\N,\N,54,8,1:12.316,215.354,11
22688,933,828,15,9,11,13,13,13,0.0,69,\N,\N,56,11,1:12.516,214.760,12
22689,933,833,209,98,16,14,14,14,0.0,68,\N,\N,58,16,1:14.939,207.817,13
22690,933,154,208,8,9,\N,R,15,0.0,35,\N,\N,34,13,1:12.881,213.685,6
22691,933,832,5,55,12,\N,R,16,0.0,35,\N,\N,28,15,1:13.234,212.655,75
22692,933,18,1,22,20,\N,R,17,0.0,8,\N,\N,5,17,1:52.208,138.792,31
22693,933,829,209,28,17,\N,R,18,0.0,1,\N,\N,\N,0,\N,\N,44
22694,933,8,6,7,14,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
22695,933,4,1,14,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
22696,934,1,131,44,1,1,1,1,25.0,52,1:31:27.729,5487729,29,1,1:37.093,218.425,1
22697,934,3,131,6,2,2,2,2,18.0,52,+10.956,5498685,24,2,1:37.403,217.730,1
22698,934,20,6,5,6,3,3,3,15.0,52,+25.443,5513172,31,6,1:37.707,217.053,1
